Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02955013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2955013;1;01/04/2016;1;78,2;297,9;19;10;1;1;1;;0;0,0;0,0;35,2;0,0;0,0;0,0;25,8;31,2;44,5;2,3;0,0;0,0;0,0;15,3;0,0;0,0;0,0;0,0;78,2;0,0;33,7;0,0;0,0;0,0;28,3;3,4;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/03/2016;1;102,7;172,4;25;4;1;1;1;;0;0,0;0,0;26,4;0,0;0,0;0,0;0,0;0,0;0,0;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,2;0,0;0,0;0,0;102,7;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/02/2016;1;55,5;150,1;9;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,5;0,0;0,0;0,0;0,0;25,8;0,0;12,6;0,0;18,2;15,4;0,0;0,0;0,0;0,0;16,2;0,0;0,0;6,4;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2955013;1;01/01/2016;1;39,4;154,0;5;6;1;1;1;;0;0,0;0,0;0,0;0,0;39,4;30,5;1,4;0,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,8;0,0;35,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/12/2015;1;66,5;333,9;19;9;1;1;1;;0;0,0;25,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,4;0,0;0,0;0,0;42,4;35,8;0,0;0,0;0,0;66,5;0,0;0,0;58,4;27,8;49,6;5,2;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/11/2015;1;96,2;293,3;20;10;1;1;1;;0;0,0;11,2;0,0;9,7;14,8;0,0;0,0;0,0;0,0;8,4;16,6;0,0;32,5;0,0;0,0;0,0;69,4;0,0;0,0;96,2;0,0;0,0;0,0;0,0;0,0;0,0;15,8;18,7;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/10/2015;1;129,6;452,7;8;15;1;1;1;;0;0,0;5,3;0,0;0,0;0,0;0,1;54,4;129,6;44,5;32,6;9,3;0,0;0,0;0,0;45,3;1,2;0,0;0,0;0,0;2,7;0,0;12,9;0,0;0,0;12,1;18,6;0,0;0,0;0,0;19,6;64,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/09/2015;1;36,5;96,5;24;7;1;1;1;;0;0,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;16,8;33,6;2,1;36,5;6,3;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/08/2015;1;46,8;89,0;19;7;1;1;1;;0;0,0;0,0;0,0;0,0;3,6;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,1;0,0;0,0;17,1;11,2;46,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,1;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/07/2015;1;84,7;136,3;20;7;1;1;1;;0;0,0;0,0;3,2;0,0;0,0;0,0;12,4;0,0;0,0;0,0;0,0;1,6;24,0;8,8;0,0;0,0;1,6;0,0;0,0;84,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/06/2015;1;11,6;55,5;18;12;1;1;1;;0;0,0;0,0;0,4;0,0;0,2;0,1;0,0;0,3;0,6;8,3;4,2;0,0;0,0;0,0;0,0;0,0;0,0;11,6;0,0;9,1;0,0;0,0;0,0;9,2;5,1;0,0;0,0;0,0;0,0;6,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/05/2015;1;94,5;150,7;3;8;1;1;1;;0;0,0;0,0;94,5;0,0;0,0;0,0;0,0;0,0;7,4;2,1;1,6;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,7;0,0;0,0;7,8;5,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/04/2015;1;16,6;45,3;5;5;1;1;1;;0;0,0;0,0;0,0;0,0;16,6;11,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,2;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
2955013;1;01/03/2015;1;19,3;47,2;26;5;1;1;1;;0;0,0;4,6;0,0;7,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,3;9,8;0,0;0,0;6,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/02/2015;1;35,1;72,0;23;5;1;1;1;;0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;12,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,7;0,0;0,0;35,1;0,0;0,0;1,9;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2955013;1;01/01/2015;1;61,7;235,8;2;13;1;1;1;;0;0,0;61,7;0,0;0,0;0,0;0,0;14,6;33,2;6,1;18,6;0,0;1,8;0,0;26,8;31,6;0,0;12,1;0,0;2,1;9,6;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;16,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/12/2014;1;98,7;431,2;27;11;1;1;1;;0;96,2;41,6;3,3;0,0;0,0;0,0;0,0;0,0;3,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,1;4,1;0,0;0,0;82,7;0,0;0,0;0,0;0,0;0,0;98,7;13,7;6,3;0,0;35,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/11/2014;1;28,6;56,9;4;8;1;1;1;;0;1,3;1,1;2,2;28,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,6;0,0;0,0;11,3;0,0;0,0;0,0;1,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/10/2014;1;54,7;185,0;6;9;1;1;1;;0;34,7;0,0;0,0;0,0;0,0;54,7;2,1;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;22,1;16,2;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,2;19,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/09/2014;1;46,9;275,5;3;12;1;1;1;;0;0,0;32,3;46,9;0,0;1,6;26,5;44,8;0,0;0,0;0,0;16,2;11,3;0,0;0,0;36,2;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,6;0,0;39,6;0,0;0,0;17,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/08/2014;1;28,6;123,6;7;9;1;1;1;;0;0,0;21,2;0,0;3,6;0,0;0,0;28,6;26,1;9,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;1,8;2,1;0,0;0,0;0,0;0,0;0,0;27,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/07/2014;1;79,2;281,6;24;9;1;1;1;;0;0,0;0,0;0,0;19,6;0,0;35,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,9;0,0;12,6;58,0;0,0;0,0;0,0;42,6;79,2;0,0;0,0;0,0;0,0;22,3;1,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/06/2014;1;46,8;102,1;23;9;1;1;1;;0;0,0;0,0;0,0;0,0;9,1;0,0;0,0;0,0;0,0;0,0;7,8;0,0;1,6;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;46,8;0,0;2,6;8,3;5,1;19,6;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/05/2014;1;183,9;292,2;4;7;1;1;1;;0;0,0;0,0;0,0;183,9;23,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,3;0,0;0,0;2,3;0,0;0,0;0,0;0,0;22,1;13,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/04/2014;1;21,3;73,0;9;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,3;0,0;13,3;0,0;6,8;0,0;0,0;0,0;0,0;0,0;14,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,1;5,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/03/2014;1;154,0;270,2;17;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,2;0,0;154,0;39,8;15,3;3,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/02/2014;1;76,2;236,4;26;11;1;1;1;;0;0,0;33,5;0,0;0,1;2,4;0,0;0,0;0,0;0,0;0,0;0,0;11,8;23,5;17,5;0,0;0,0;0,0;0,0;0,0;25,7;23,2;0,0;0,0;0,6;0,0;76,2;21,9;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/01/2014;1;51,9;126,8;11;11;1;1;1;;0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;9,1;0,0;0,0;51,9;22,3;0,0;0,0;8,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,7;0,9;11,7;1,3;0,0;0,2;3,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/12/2013;1;19,8;46,1;10;5;1;1;1;;0;0,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,8;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;12,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/11/2013;1;110,5;459,5;10;10;1;1;1;;0;0,0;98,6;32,3;0,0;0,0;0,0;0,0;0,0;0,0;110,5;101,5;18,5;0,0;0,0;0,0;21,4;0,0;0,0;0,0;52,9;2,9;0,0;0,0;0,0;0,0;0,0;15,3;5,6;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/10/2013;1;62,4;127,5;21;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;62,4;3,2;0,0;0,0;0,0;37,6;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/09/2013;1;18,9;50,5;15;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;18,9;14,3;1,8;0,0;0,0;0,0;0,0;0,0;11,8;0,0;0,0;0,0;0,0;0,0;0,0;2,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/08/2013;1;13,9;71,1;7;9;1;1;1;;0;0,0;7,8;2,9;0,0;0,0;0,0;13,9;0,0;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,3;9,0;7,9;8,3;1,2;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/07/2013;1;47,9;200,6;5;9;1;1;1;;0;0,0;0,0;0,0;29,6;47,9;6,5;41,3;4,2;0,0;0,0;0,0;0,0;18,4;0,0;0,0;0,0;0,0;0,2;38,6;13,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/06/2013;1;19,9;77,3;21;7;1;1;1;;0;14,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,3;0,0;1,3;0,0;19,9;15,2;0,0;0,0;12,5;0,0;0,0;0,0;7,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/05/2013;1;47,3;143,8;4;8;1;1;1;;0;0,0;2,2;0,0;47,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,3;1,3;1,1;0,0;1,2;0,0;0,0;0,0;19,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/04/2013;1;89,6;183,6;12;5;1;1;1;;0;0,0;12,9;0,0;0,0;73,9;0,0;0,0;0,0;0,0;0,0;0,0;89,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;2,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/03/2013;1;66,9;205,6;20;9;1;1;1;;0;0,0;0,0;5,8;32,5;0,0;0,0;0,0;0,0;31,5;13,4;0,0;23,9;8,9;0,0;0,0;0,0;0,0;0,0;14,8;66,9;7,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/02/2013;1;83,7;182,5;21;10;1;1;1;;0;0,0;19,9;10,5;0,0;0,0;0,0;0,0;0,0;8,1;0,0;2,3;0,0;0,0;0,0;0,0;0,0;12,7;16,8;7,8;14,1;83,7;0,0;0,0;0,0;6,6;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2955013;1;01/01/2013;1;67,6;154,9;6;6;1;1;1;;0;22,0;0,0;0,0;0,0;0,0;67,6;3,2;43,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;10,8;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/12/2012;1;101,0;423,5;13;14;1;1;1;;0;0,0;0,0;0,0;37,5;37,2;3,0;51,2;0,0;0,0;0,0;10,0;22,1;101,0;0,0;0,0;0,0;1,3;0,0;6,2;3,9;66,5;0,0;0,0;0,0;0,0;38,7;35,4;9,5;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/11/2012;1;11,2;14,4;23;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/10/2012;1;93,4;461,6;3;12;1;1;1;;0;40,2;9,5;93,4;0,0;0,0;0,0;18,3;27,9;69,2;72,1;0,0;0,0;0,0;0,0;0,0;8,9;0,0;0,0;0,0;9,4;0,0;0,0;52,6;0,0;0,0;0,0;0,0;31,3;0,0;28,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/09/2012;1;56,6;91,7;18;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;8,3;0,0;0,0;0,0;0,0;0,0;2,0;0,0;56,6;20,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/08/2012;1;21,7;85,0;19;8;1;1;1;;0;9,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,9;0,0;0,0;0,0;0,8;0,0;21,7;4,9;19,3;0,0;0,0;0,0;12,6;0,9;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/07/2012;1;43,4;56,5;4;5;1;1;1;;0;0,0;0,0;4,3;43,4;4,4;0,0;4,3;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/06/2012;1;53,7;83,4;16;6;1;1;1;;0;0,0;0,0;2,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,9;0,0;0,0;0,0;0,0;53,7;0,0;13,4;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;4,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/05/2012;1;12,5;14,1;12;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,2;0,0;0,0;0,1;0,0;0,0;0,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/04/2012;1;43,1;139,7;14;7;1;1;1;;0;0,0;0,0;0,0;0,0;33,1;0,0;0,0;0,0;0,0;13,4;21,0;0,0;0,0;43,1;0,5;0,0;0,0;0,0;22,7;5,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/03/2012;1;44,3;45,8;1;3;1;1;1;;0;44,3;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/02/2012;1;29,0;65,0;22;9;1;1;1;;0;0,0;0,0;0,0;8,9;0,0;1,4;3,3;3,8;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,4;0,0;29,0;0,0;0,0;0,0;0,5;0,0;0,0;1,6;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2955013;1;01/01/2012;1;5,7;5,8;1;;1;1;0;;0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;
2955013;1;01/12/2011;1;89,3;159,4;24;7;1;1;1;;0;11,7;0,0;0,0;0,0;0,0;6,7;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;0,0;1,2;0,0;0,0;0,0;0,0;45,3;89,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/11/2011;1;32,6;53,6;22;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,7;32,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/10/2011;1;53,9;170,5;1;7;1;1;1;;0;53,9;0,0;0,0;0,0;4,1;0,0;0,0;22,6;0,0;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,4;15,5;47,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/09/2011;1;29,7;57,4;17;3;1;1;1;;0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,7;0,0;24,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2955013;1;01/08/2011;1;27,3;92,4;2;9;1;1;1;;0;0,0;27,3;2,7;3,3;0,0;0,0;0,0;1,8;23,9;0,0;0,0;0,0;0,0;1,8;0,0;0,0;2,5;0,0;21,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,5;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/07/2011;1;26,8;98,8;30;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,0;2,5;21,3;1,5;0,0;9,3;0,0;0,0;0,0;21,5;0,0;0,0;0,0;0,0;8,1;0,0;6,3;0,0;26,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2955013;1;01/06/2011;1;;;;;0;0;0;;0;0,0;0,0;1,5;0,0;0,0;0,0;23,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;0,0;1,5;21,3;4,6;28,9;0,0;0,0;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2955013;1;01/05/2011;1;40,7;77,6;11;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,3;40,7;0,0;0,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,5;0,0;12,3;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
